,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
997,DAOS-3599,Story,DAOS,2019-10-29 16:06:35,DAOS-5136,0,Test Automation: Verify pool create performance,"Verify pool create performance.

Environment: 
Use 8 servers and 1 client.  Servers have a full compliment of NVDIMMs (12)  & SSDs (4).

Test Steps:
* Setup DAOS servers according to admin guidelines, all storage devices should be freshly formatted and integrated into the DAOS server config.
* Create a single pool that utilizes all the PM on all the servers.  Verify that creating this pool takes no longer than 2 mins.
* Delete the pool
* Create a single pool that utilizes all the PM and all the SSD capacity in all of the servers.  Note that pool creation takes less than 4 mins.
* Delete the pool.
* On the 8 DAOS servers, create 3 pools per SSD (8 * 4 * 3 = 96) 
* Perform an orderly system shutdown via cmd line.
* Restart DAOS via cmd line tool, verify that DAOS is ready to accept requests within 2 minutes.",,"Test Automation: Verify pool create performance $end$ Verify pool create performance.

Environment: 
Use 8 servers and 1 client.  Servers have a full compliment of NVDIMMs (12)  & SSDs (4).

Test Steps:
* Setup DAOS servers according to admin guidelines, all storage devices should be freshly formatted and integrated into the DAOS server config.
* Create a single pool that utilizes all the PM on all the servers.  Verify that creating this pool takes no longer than 2 mins.
* Delete the pool
* Create a single pool that utilizes all the PM and all the SSD capacity in all of the servers.  Note that pool creation takes less than 4 mins.
* Delete the pool.
* On the 8 DAOS servers, create 3 pools per SSD (8 * 4 * 3 = 96) 
* Perform an orderly system shutdown via cmd line.
* Restart DAOS via cmd line tool, verify that DAOS is ready to accept requests within 2 minutes. $acceptance criteria:$",8.0,Scott Kirvan,Scott Kirvan,P2-High,29,8.0,1,23,2,1,0,2,0,,0,772,23,0,0,2019-12-03 15:06:02,"Verify pool create performance, CR-100, CR-101, CR-103, CR-104, CR-106","Verify pool create performance.

Environment: 
Use 8 servers and 1 client.  Servers have a full compliment of NVDIMMs (12)  & SSDs (4).

Test Steps:
* Setup DAOS servers according to admin guidelines, all storage devices should be freshly formatted and integrated into the DAOS server config.
* Create a single pool that utilizes all the PM on all the servers.  Verify that creating this pool takes no longer than 2 mins.
* Delete the pool
* Create a single pool that utilizes all the PM and all the SSD capacity in all of the servers.  Note that pool creation takes less than 4 mins.
* Delete the pool.
* On the 8 DAOS servers, create 3 pools per SSD (8 * 4 * 3 = 96) 
* Perform an orderly system shutdown via cmd line.
* Restart DAOS via cmd line tool, verify that DAOS is ready to accept requests within 2 minutes.",,2,0,0,9,0.0484848,"Verify pool create performance, CR-100, CR-101, CR-103, CR-104, CR-106 $end$ Verify pool create performance.

Environment: 
Use 8 servers and 1 client.  Servers have a full compliment of NVDIMMs (12)  & SSDs (4).

Test Steps:
* Setup DAOS servers according to admin guidelines, all storage devices should be freshly formatted and integrated into the DAOS server config.
* Create a single pool that utilizes all the PM on all the servers.  Verify that creating this pool takes no longer than 2 mins.
* Delete the pool
* Create a single pool that utilizes all the PM and all the SSD capacity in all of the servers.  Note that pool creation takes less than 4 mins.
* Delete the pool.
* On the 8 DAOS servers, create 3 pools per SSD (8 * 4 * 3 = 96) 
* Perform an orderly system shutdown via cmd line.
* Restart DAOS via cmd line tool, verify that DAOS is ready to accept requests within 2 minutes. $acceptance criteria:$",2,1,1,0,0,0,1,838.983,156,24,0.153846,18,0.115385,15,0.0961538,14,0.0897436,11,0.0705128
998,DAOS-36,Story,DAOS,2016-04-06 05:13:43,DAOS-5,0,VOS: Key type & increment support,"We might want to support fixed sized key in dbtree. If a tree is created with ""fixed sized"" feature bit, it wouldn't do hash for those key, instead the full key will be compared while searching (using memcmp)
DAOS user can choose key type by object class in this case.

This feature can significant simply the size track in I/O middleware. ",,"VOS: Key type & increment support $end$ We might want to support fixed sized key in dbtree. If a tree is created with ""fixed sized"" feature bit, it wouldn't do hash for those key, instead the full key will be compared while searching (using memcmp)
DAOS user can choose key type by object class in this case.

This feature can significant simply the size track in I/O middleware.  $acceptance criteria:$",5.0,Johann Lombardi,Johann Lombardi,P4-Low,18,5.0,0,16,1,2,0,2,0,,0,772,16,0,0,2016-04-06 05:13:43,VOS Key type & increment support,"For key range operation, we need to find out what key ordering is to be used (binary key, strings, ...). We might want to check how levelDB handles this.",,1,1,0,84,1.57895,"VOS Key type & increment support $end$ For key range operation, we need to find out what key ordering is to be used (binary key, strings, ...). We might want to check how levelDB handles this. $acceptance criteria:$",2,1,1,1,1,1,1,0.0,11,9,0.818182,1,0.0909091,1,0.0909091,1,0.0909091,1,0.0909091
999,DAOS-3600,Story,DAOS,2019-10-29 20:38:54,,0,EC IOD & SGLReassembling,,,EC IOD & SGLReassembling $end$ $acceptance criteria:$,13.0,Xuezhao Liu,Xuezhao Liu,P3-Medium,6,13.0,0,4,0,1,0,0,0,,0,772,0,0,0,2020-01-22 10:52:35,EC IOD & SGLReassembling,,,0,0,0,0,0.0,EC IOD & SGLReassembling $end$ $acceptance criteria:$,0,0,0,0,0,0,0,2030.22,22,3,0.136364,2,0.0909091,1,0.0454545,0,0.0,0,0.0
1000,DAOS-3606,Story,DAOS,2019-10-30 14:04:43,,0,Placement unit test - rebuild target uniqueness test,"strong textCurrently there is no unit test which checks that the fallback targets selected by placement rebuild API are unique. I believe there is currently a test for uniqueness of the base placement itself, just not one for uniqueness after there are some failures. 

 

 ",,"Placement unit test - rebuild target uniqueness test $end$ strong textCurrently there is no unit test which checks that the fallback targets selected by placement rebuild API are unique. I believe there is currently a test for uniqueness of the base placement itself, just not one for uniqueness after there are some failures. 

 

  $acceptance criteria:$",3.0,Byron Marohn,Byron Marohn,P1-Urgent,15,3.0,0,2,0,1,0,1,0,,0,772,0,1,0,2020-01-22 10:52:58,Placement unit test - rebuild target uniqueness test,"strong textCurrently there is no unit test which checks that the fallback targets selected by placement rebuild API are unique. I believe there is currently a test for uniqueness of the base placement itself, just not one for uniqueness after there are some failures. 

 

 ",,0,0,0,0,0.0,"Placement unit test - rebuild target uniqueness test $end$ strong textCurrently there is no unit test which checks that the fallback targets selected by placement rebuild API are unique. I believe there is currently a test for uniqueness of the base placement itself, just not one for uniqueness after there are some failures. 

 

  $acceptance criteria:$",0,0,0,0,0,0,0,2012.8,16,3,0.1875,2,0.125,1,0.0625,0,0.0,0,0.0
1001,DAOS-3610,Story,DAOS,2019-10-31 11:41:30,DAOS-1971,0,DMG List Pools,"Depends on DAOS-2529

Add DMG support for pool list. Interface with dRPC put in place in DAOS-2529 to fetch pool list, and print output.",,"DMG List Pools $end$ Depends on DAOS-2529

Add DMG support for pool list. Interface with dRPC put in place in DAOS-2529 to fetch pool list, and print output. $acceptance criteria:$",5.0,Kris Jacque,Kris Jacque,P3-Medium,9,5.0,0,1,3,1,0,0,0,,0,772,0,0,0,2020-01-22 10:52:58,DMG List Pools,"Depends on DAOS-2529

Add DMG support for pool list. Interface with dRPC put in place in DAOS-2529 to fetch pool list, and print output.",,0,0,0,0,0.0,"DMG List Pools $end$ Depends on DAOS-2529

Add DMG support for pool list. Interface with dRPC put in place in DAOS-2529 to fetch pool list, and print output. $acceptance criteria:$",0,0,0,0,0,0,0,1991.18,8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
1002,DAOS-3611,Story,DAOS,2019-10-31 13:31:21,DAOS-1961,0,DAOS security: pool ACL verification after user removed from a granted group,"DAOS new pool ACL enforcement verification.

Requirement CR-109:   If a user is removed from a group (supplementary, not primary) that was granted access to a pool, this user cannot connect the pool any longer with a new connection.",,"DAOS security: pool ACL verification after user removed from a granted group $end$ DAOS new pool ACL enforcement verification.

Requirement CR-109:   If a user is removed from a group (supplementary, not primary) that was granted access to a pool, this user cannot connect the pool any longer with a new connection. $acceptance criteria:$",8.0,Ding-Hwa,Ding-Hwa,P3-Medium,15,8.0,0,2,0,1,0,0,0,,0,772,2,0,0,2019-11-13 11:19:42,DAOS security: pool ACL verification after user removed from a granted group,"DAOS new pool ACL enforcement verification.

Requirement CR-109:   If a user is removed from a group (supplementary, not primary) that was granted access to a pool, this user cannot connect the pool any longer with a new connection.",,0,0,0,0,0.0,"DAOS security: pool ACL verification after user removed from a granted group $end$ DAOS new pool ACL enforcement verification.

Requirement CR-109:   If a user is removed from a group (supplementary, not primary) that was granted access to a pool, this user cannot connect the pool any longer with a new connection. $acceptance criteria:$",0,0,0,0,0,0,0,309.8,39,8,0.205128,3,0.0769231,3,0.0769231,2,0.0512821,1,0.025641
1003,DAOS-3612,Story,DAOS,2019-10-31 13:36:56,DAOS-1961,0,DAOS security: ACL update to remove/grant user/group access pool ,"DAOS new pool ACL enforcement verification.

Requirement CR-110: ACL can be modified to remove/grant access to a specific user or group and subsequent pool connections are allowed/disallowed.",,"DAOS security: ACL update to remove/grant user/group access pool  $end$ DAOS new pool ACL enforcement verification.

Requirement CR-110: ACL can be modified to remove/grant access to a specific user or group and subsequent pool connections are allowed/disallowed. $acceptance criteria:$",8.0,Ding-Hwa,Ding-Hwa,P3-Medium,8,8.0,0,3,0,1,0,0,0,,0,772,3,0,0,2019-11-13 11:09:21,DAOS security: ACL update to remove/grant user/group access pool ,"DAOS new pool ACL enforcement verification.

Requirement CR-110: ACL can be modified to remove/grant access to a specific user or group and subsequent pool connections are allowed/disallowed.",,0,0,0,0,0.0,"DAOS security: ACL update to remove/grant user/group access pool  $end$ DAOS new pool ACL enforcement verification.

Requirement CR-110: ACL can be modified to remove/grant access to a specific user or group and subsequent pool connections are allowed/disallowed. $acceptance criteria:$",0,0,0,0,0,0,0,309.533,40,8,0.2,3,0.075,3,0.075,2,0.05,1,0.025
1004,DAOS-3614,Story,DAOS,2019-10-31 22:48:41,,0,Aggregation pause/resume,Provide API and management tool to pause/resume container aggregation.,,Aggregation pause/resume $end$ Provide API and management tool to pause/resume container aggregation. $acceptance criteria:$,5.0,Yawei Niu,Yawei Niu,P1-Urgent,8,5.0,0,5,3,1,0,1,0,,0,772,0,1,0,2020-01-22 10:52:54,Aggregation pause/resume,Provide API and management tool to pause/resume container aggregation.,,0,0,0,0,0.0,Aggregation pause/resume $end$ Provide API and management tool to pause/resume container aggregation. $acceptance criteria:$,0,0,0,0,0,0,0,1980.07,11,1,0.0909091,0,0.0,0,0.0,0,0.0,0,0.0
1005,DAOS-3617,Story,DAOS,2019-11-01 14:00:49,,0,"Need a way to pass fragmentation information of VOS interface from server side, to the client","There is US https://jira.hpdd.intel.com/browse/DAOS-2332 where we need validate the Fragmentation information.

To create the Functional test or unit tests we need a way to get Fragmentation information to client side.

Please see more information from the Skype chat with [Yawei Niu|~accountid:60357e922de69b006a08efc4] attached with this story ",,"Need a way to pass fragmentation information of VOS interface from server side, to the client $end$ There is US https://jira.hpdd.intel.com/browse/DAOS-2332 where we need validate the Fragmentation information.

To create the Functional test or unit tests we need a way to get Fragmentation information to client side.

Please see more information from the Skype chat with [Yawei Niu|~accountid:60357e922de69b006a08efc4] attached with this story  $acceptance criteria:$",,Samir Raval,Samir Raval,P3-Medium,11,,0,10,0,1,0,1,0,,0,772,2,0,0,2020-01-22 10:52:35,"Need a way to pass fragmentation information of VOS interface from server side, to the client","There is US https://jira.hpdd.intel.com/browse/DAOS-2332 where we need validate the Fragmentation information.

To create the Functional test or unit tests we need a way to get Fragmentation information to client side.

Please see more information from the Skype chat with [~accountid:60357e922de69b006a08efc4] attached with this story ",,0,1,0,3,0.031746,"Need a way to pass fragmentation information of VOS interface from server side, to the client $end$ There is US https://jira.hpdd.intel.com/browse/DAOS-2332 where we need validate the Fragmentation information.

To create the Functional test or unit tests we need a way to get Fragmentation information to client side.

Please see more information from the Skype chat with [~accountid:60357e922de69b006a08efc4] attached with this story  $acceptance criteria:$",1,1,0,0,0,0,0,1964.85,15,3,0.2,2,0.133333,2,0.133333,2,0.133333,2,0.133333
1006,DAOS-3620,Story,DAOS,2019-11-04 05:32:23,DAOS-3416,0,Combine NVMe health statistics and namespaces with controller in bindings,"This aggregation should be done as early as possible in the discovery flow to simplify things.

Combine the structures by mapping using the PCI address identifier in the bindings so output to the go server code already contained constructed controllers with populated fields for health statistics and namespaces.

Improve code coverage of processReturn() in the lib/ SPDK bindings.",,"Combine NVMe health statistics and namespaces with controller in bindings $end$ This aggregation should be done as early as possible in the discovery flow to simplify things.

Combine the structures by mapping using the PCI address identifier in the bindings so output to the go server code already contained constructed controllers with populated fields for health statistics and namespaces.

Improve code coverage of processReturn() in the lib/ SPDK bindings. $acceptance criteria:$",5.0,Tom Nabarro,Tom Nabarro,P4-Low,3,5.0,0,0,0,1,0,0,0,,0,772,0,0,0,2020-01-22 10:52:42,Combine NVMe health statistics and namespaces with controller in bindings,"This aggregation should be done as early as possible in the discovery flow to simplify things.

Combine the structures by mapping using the PCI address identifier in the bindings so output to the go server code already contained constructed controllers with populated fields for health statistics and namespaces.

Improve code coverage of processReturn() in the lib/ SPDK bindings.",,0,0,0,0,0.0,"Combine NVMe health statistics and namespaces with controller in bindings $end$ This aggregation should be done as early as possible in the discovery flow to simplify things.

Combine the structures by mapping using the PCI address identifier in the bindings so output to the go server code already contained constructed controllers with populated fields for health statistics and namespaces.

Improve code coverage of processReturn() in the lib/ SPDK bindings. $acceptance criteria:$",0,0,0,0,0,0,0,1901.33,72,16,0.222222,12,0.166667,10,0.138889,10,0.138889,10,0.138889
1007,DAOS-3623,Story,DAOS,2019-11-04 14:15:42,,0,Move where SINGLETON_CLI is set ,"A number of test files set DAOS_SINGLETON_CLI.  Move these to a single spot that is easy to change and then anywhere else its needed will use this common value.  Probably first verify that its needed all the places its being set.

Maybe launch.py would be a good place to be the common location?  Just speculating.",,"Move where SINGLETON_CLI is set  $end$ A number of test files set DAOS_SINGLETON_CLI.  Move these to a single spot that is easy to change and then anywhere else its needed will use this common value.  Probably first verify that its needed all the places its being set.

Maybe launch.py would be a good place to be the common location?  Just speculating. $acceptance criteria:$",3.0,Scott Kirvan,Scott Kirvan,P2-High,12,3.0,0,8,0,1,0,0,0,,0,772,5,0,0,2019-11-13 11:48:36,Move where SINGLETON_CLI is set ,"A number of test files set DAOS_SINGLETON_CLI.  Move these to a single spot that is easy to change and then anywhere else its needed will use this common value.  Probably first verify that its needed all the places its being set.

Maybe launch.py would be a good place to be the common location?  Just speculating.",,0,0,0,0,0.0,"Move where SINGLETON_CLI is set  $end$ A number of test files set DAOS_SINGLETON_CLI.  Move these to a single spot that is easy to change and then anywhere else its needed will use this common value.  Probably first verify that its needed all the places its being set.

Maybe launch.py would be a good place to be the common location?  Just speculating. $acceptance criteria:$",0,0,0,0,0,0,0,213.533,157,25,0.159236,19,0.121019,15,0.0955414,14,0.089172,11,0.0700637
1008,DAOS-3624,Story,DAOS,2019-11-04 14:27:17,,1,Modify agent_utils to write a list of access_points and agent_security config to the agent_yml file ,"Make sure daos_agent processes are started with
    configuration files containing

      access_points: ['<host>:<port>']

    where ""<host>:<port"" shall be equal to the same
    configuration parameter specified in the daos_server
    configuration file. Adding this daos_agent configuration
    file now should have no impact on the old PMIx mode.


The list of access points is all the DAOS servers started as part of the test.
",,"Modify agent_utils to write a list of access_points and agent_security config to the agent_yml file  $end$ Make sure daos_agent processes are started with
    configuration files containing

      access_points: ['<host>:<port>']

    where ""<host>:<port"" shall be equal to the same
    configuration parameter specified in the daos_server
    configuration file. Adding this daos_agent configuration
    file now should have no impact on the old PMIx mode.


The list of access points is all the DAOS servers started as part of the test.
 $acceptance criteria:$",5.0,Scott Kirvan,Scott Kirvan,P2-High,7,13.0,0,19,0,1,1,1,0,,1,772,8,1,0,2019-11-13 11:17:55,Modify agent_utils to write a list of access_points and agent_security config to the agent_yml file ,"Make sure daos_agent processes are started with
    configuration files containing

      access_points: ['<host>:<port>']

    where ""<host>:<port"" shall be equal to the same
    configuration parameter specified in the daos_server
    configuration file. Adding this daos_agent configuration
    file now should have no impact on the old PMIx mode.


The list of access points is all the DAOS servers started as part of the test.
",,0,0,0,0,0.0,"Modify agent_utils to write a list of access_points and agent_security config to the agent_yml file  $end$ Make sure daos_agent processes are started with
    configuration files containing

      access_points: ['<host>:<port>']

    where ""<host>:<port"" shall be equal to the same
    configuration parameter specified in the daos_server
    configuration file. Adding this daos_agent configuration
    file now should have no impact on the old PMIx mode.


The list of access points is all the DAOS servers started as part of the test.
 $acceptance criteria:$",0,0,0,0,0,0,1,212.833,158,25,0.158228,19,0.120253,15,0.0949367,14,0.0886076,11,0.0696203
1009,DAOS-3626,Story,DAOS,2019-11-04 19:31:16,,0,Pool creation error cleanup,"(CR-102) If not enough space is available in either SCM or NVMe on one of the server, the pool creation should gracefully fail and releases all already pre-allocated space on the other servers",,"Pool creation error cleanup $end$ (CR-102) If not enough space is available in either SCM or NVMe on one of the server, the pool creation should gracefully fail and releases all already pre-allocated space on the other servers $acceptance criteria:$",8.0,Yawei Niu,Yawei Niu,P1-Urgent,7,8.0,0,6,0,1,0,0,0,,0,772,6,0,0,2020-01-22 10:52:26,Pool creation error cleanup,"(CR-102) If not enough space is available in either SCM or NVMe on one of the server, the pool creation should gracefully fail and releases all already pre-allocated space on the other servers",,0,0,0,0,0.0,"Pool creation error cleanup $end$ (CR-102) If not enough space is available in either SCM or NVMe on one of the server, the pool creation should gracefully fail and releases all already pre-allocated space on the other servers $acceptance criteria:$",0,0,0,0,0,0,0,1887.35,12,1,0.0833333,0,0.0,0,0.0,0,0.0,0,0.0
1010,DAOS-3627,Story,DAOS,2019-11-04 19:36:08,DAOS-2413,0,Deleting a busy pool,"(CR-117) A busy pool can be forced deleted and all applications connected to the pool fails gracefully. The space used by the pool is promptly reclaimed.

I suppose this requires changes to both metadata server (RDB) and io server (VOS).",,"Deleting a busy pool $end$ (CR-117) A busy pool can be forced deleted and all applications connected to the pool fails gracefully. The space used by the pool is promptly reclaimed.

I suppose this requires changes to both metadata server (RDB) and io server (VOS). $acceptance criteria:$",8.0,Yawei Niu,Yawei Niu,P1-Urgent,9,8.0,1,8,1,1,0,0,0,,0,772,3,0,0,2020-01-22 10:52:43,Deleting a busy pool,"(CR-117) A busy pool can be forced deleted and all applications connected to the pool fails gracefully. The space used by the pool is promptly reclaimed.

I suppose this requires changes to both metadata server (RDB) and io server (VOS).",,0,0,0,0,0.0,"Deleting a busy pool $end$ (CR-117) A busy pool can be forced deleted and all applications connected to the pool fails gracefully. The space used by the pool is promptly reclaimed.

I suppose this requires changes to both metadata server (RDB) and io server (VOS). $acceptance criteria:$",0,0,0,0,0,0,0,1887.27,13,1,0.0769231,0,0.0,0,0.0,0,0.0,0,0.0
1011,DAOS-3629,Story,DAOS,2019-11-05 13:00:34,DAOS-3630,0,Verify DAOS cmd line tool's ability to list containers.,"*Questions*: which tool(s) do this?  What data is going to be displayed for a given container?  What expectations should we have wrt usability of this feature when there are large numbers of containers in a given pool?  What options are available to increase/decrease/filter command output?  Does the tool show output for a single pool at a time or default to all pools?  How does this feature interact with the security features?  Modify the steps below once answers to these questions are known.

Environment:
Perform this test on a 2 server, single client configuration.

Steps:
* Create a pool and create a container in that pool.
* List the single container
* Create a second container in the pool and relist containers.
* Create 98 more containers and relist containers.
* Create 2 additional pools.
* Create 10 containers in the 2 new pools.
*  List containers from the 3 pools.
* List all the properties for a container and a list of containers.",,"Verify DAOS cmd line tool's ability to list containers. $end$ *Questions*: which tool(s) do this?  What data is going to be displayed for a given container?  What expectations should we have wrt usability of this feature when there are large numbers of containers in a given pool?  What options are available to increase/decrease/filter command output?  Does the tool show output for a single pool at a time or default to all pools?  How does this feature interact with the security features?  Modify the steps below once answers to these questions are known.

Environment:
Perform this test on a 2 server, single client configuration.

Steps:
* Create a pool and create a container in that pool.
* List the single container
* Create a second container in the pool and relist containers.
* Create 98 more containers and relist containers.
* Create 2 additional pools.
* Create 10 containers in the 2 new pools.
*  List containers from the 3 pools.
* List all the properties for a container and a list of containers. $acceptance criteria:$",5.0,Scott Kirvan,Scott Kirvan,P3-Medium,15,5.0,0,3,1,1,0,1,0,,0,772,3,1,0,2019-12-04 08:15:40,Verify DAOS cmd line tool's ability to list containers.,"*Questions*: which tool(s) do this?  What data is going to be displayed for a given container?  What expectations should we have wrt usability of this feature when there are large numbers of containers in a given pool?  What options are available to increase/decrease/filter command output?  Does the tool show output for a single pool at a time or default to all pools?  How does this feature interact with the security features?  Modify the steps below once answers to these questions are known.

Environment:
Perform this test on a 2 server, single client configuration.

Steps:
* Create a pool and create a container in that pool.
* List the single container
* Create a second container in the pool and relist containers.
* Create 98 more containers and relist containers.
* Create 2 additional pools.
* Create 10 containers in the 2 new pools.
*  List containers from the 3 pools.
* List all the properties for a container and a list of containers.",,0,0,0,0,0.0,"Verify DAOS cmd line tool's ability to list containers. $end$ *Questions*: which tool(s) do this?  What data is going to be displayed for a given container?  What expectations should we have wrt usability of this feature when there are large numbers of containers in a given pool?  What options are available to increase/decrease/filter command output?  Does the tool show output for a single pool at a time or default to all pools?  How does this feature interact with the security features?  Modify the steps below once answers to these questions are known.

Environment:
Perform this test on a 2 server, single client configuration.

Steps:
* Create a pool and create a container in that pool.
* List the single container
* Create a second container in the pool and relist containers.
* Create 98 more containers and relist containers.
* Create 2 additional pools.
* Create 10 containers in the 2 new pools.
*  List containers from the 3 pools.
* List all the properties for a container and a list of containers. $acceptance criteria:$",0,0,0,0,0,0,0,691.25,159,25,0.157233,19,0.119497,15,0.0943396,14,0.0880503,11,0.0691824
1012,DAOS-3630,Epic,DAOS,2019-11-05 14:52:52,,0,Container Management Testing For 1.0,Aggregation point for stories related to container management for 1.0 DAOS release.,,Container Management Testing For 1.0 $end$ Aggregation point for stories related to container management for 1.0 DAOS release. $acceptance criteria:$,0.0,Scott Kirvan,Scott Kirvan,P4-Low,6,0.0,0,1,0,1,0,0,0,,0,772,1,0,0,2020-01-22 10:57:05,Container Management Testing For 1.0,Aggregation point for stories related to container management for 1.0 DAOS release.,,0,0,0,0,0.0,Container Management Testing For 1.0 $end$ Aggregation point for stories related to container management for 1.0 DAOS release. $acceptance criteria:$,0,0,0,0,0,0,0,1868.07,160,25,0.15625,19,0.11875,15,0.09375,14,0.0875,11,0.06875
1013,DAOS-3632,Story,DAOS,2019-11-05 17:37:06,,0,Return 'highest aggregated epoch' by cont query,"Return highest aggregated epoch by cont query, it'll be useful for monitoring the container global aggregation progress.",,"Return 'highest aggregated epoch' by cont query $end$ Return highest aggregated epoch by cont query, it'll be useful for monitoring the container global aggregation progress. $acceptance criteria:$",5.0,Yawei Niu,Yawei Niu,P3-Medium,4,5.0,0,2,0,1,0,0,0,,0,772,0,0,0,2020-01-22 10:57:44,Return 'highest aggregated epoch' by cont query,"Return highest aggregated epoch by cont query, it'll be useful for monitoring the container global aggregation progress.",,0,0,0,0,0.0,"Return 'highest aggregated epoch' by cont query $end$ Return highest aggregated epoch by cont query, it'll be useful for monitoring the container global aggregation progress. $acceptance criteria:$",0,0,0,0,0,0,0,1865.33,14,1,0.0714286,0,0.0,0,0.0,0,0.0,0,0.0
1014,DAOS-3634,Story,DAOS,2019-11-06 12:14:54,,0,(CR-620) dmg is documented in a man page,,,(CR-620) dmg is documented in a man page $end$ $acceptance criteria:$,5.0,Ira Lewis,Ira Lewis,P1-Urgent,11,5.0,0,1,0,1,1,1,0,,0,772,1,1,1,2020-01-22 10:57:43,(CR-620) dmg is documented in a man page,,,0,0,0,0,0.0,(CR-620) dmg is documented in a man page $end$ $acceptance criteria:$,0,0,0,0,0,0,0,1846.7,160,33,0.20625,21,0.13125,9,0.05625,7,0.04375,3,0.01875
1015,DAOS-3635,Story,DAOS,2019-11-06 12:51:16,DAOS-5136,0,test automation: verify that containers associate with the correct middleware components,"Containers have a type that indicates the appropriate middleware component to access a given container.  Attempting to mount/use a container using the wrong middleware component results in an error.

Environment:

Test Steps:",,"test automation: verify that containers associate with the correct middleware components $end$ Containers have a type that indicates the appropriate middleware component to access a given container.  Attempting to mount/use a container using the wrong middleware component results in an error.

Environment:

Test Steps: $acceptance criteria:$",8.0,Scott Kirvan,Scott Kirvan,P3-Medium,14,8.0,0,2,0,1,0,1,0,,0,772,2,0,0,2019-12-04 08:20:21,verify that containers associate with the correct middleware components,"Containers have a type that indicates the appropriate middleware component to access a given container.  Attempting to mount/use a container using the wrong middleware component results in an error.

Environment:

Test Steps:",,1,0,0,2,0.0454545,"verify that containers associate with the correct middleware components $end$ Containers have a type that indicates the appropriate middleware component to access a given container.  Attempting to mount/use a container using the wrong middleware component results in an error.

Environment:

Test Steps: $acceptance criteria:$",1,1,0,0,0,0,0,667.483,161,25,0.15528,19,0.118012,15,0.0931677,14,0.0869565,11,0.068323
1016,DAOS-3638,Story,DAOS,2019-11-06 16:53:46,,0,Add DFS prefix option to trim of absolute paths,,,Add DFS prefix option to trim of absolute paths $end$ $acceptance criteria:$,3.0,Mohamad Chaarawi,Mohamad Chaarawi,P4-Low,5,3.0,0,0,0,1,0,0,0,,0,772,0,0,0,2020-01-22 10:52:32,Add DFS prefix option to trim of absolute paths,,,0,0,0,0,0.0,Add DFS prefix option to trim of absolute paths $end$ $acceptance criteria:$,0,0,0,0,0,0,0,1841.97,83,15,0.180723,6,0.0722892,1,0.0120482,1,0.0120482,0,0.0
1017,DAOS-3639,Story,DAOS,2019-11-07 09:03:45,,0,(CR-42) Add better log message to DAOS client library for failure to connect to the agent,Its not always clear what the failure cause for pool connect is when the agent isn't started. Add a clearer debug message than just the DER_BADPATH error code.,,(CR-42) Add better log message to DAOS client library for failure to connect to the agent $end$ Its not always clear what the failure cause for pool connect is when the agent isn't started. Add a clearer debug message than just the DER_BADPATH error code. $acceptance criteria:$,3.0,David Quigley,David Quigley,P2-High,12,3.0,0,0,0,1,0,0,0,,0,772,0,0,0,2020-01-22 10:52:32,(CR-42) Add better log message to DAOS client library for failure to connect to the agent,Its not always clear what the failure cause for pool connect is when the agent isn't started. Add a clearer debug message than just the DER_BADPATH error code.,,0,0,0,0,0.0,(CR-42) Add better log message to DAOS client library for failure to connect to the agent $end$ Its not always clear what the failure cause for pool connect is when the agent isn't started. Add a clearer debug message than just the DER_BADPATH error code. $acceptance criteria:$,0,0,0,0,0,0,0,1825.8,69,18,0.26087,15,0.217391,14,0.202899,11,0.15942,7,0.101449
