,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
10,BAM-13208,Suggestion,BAM,2013-05-09 09:48:40,,0,Improve Automatic Clover integration for multi-module maven builds,"Currently, it's planned to deliver the feature in two steps:
 * Bamboo 5.8 - changes in Bamboo Clover Plugin UI
 * Bamboo 5.9 - enabling this feature by upgrading dependency to Clover 4.0.3+

*Problem:*
A build can fail during test execution in case when Automatic Clover integration is used and the project is a Maven project with multiple modules having dependencies between each other. 

Scenario:
{noformat}
MasterModule
  /ModuleA
  /ModuleB
{noformat}

Maven goal is called: clean test. Compilation order will be:

{noformat}
MasterModule clean
MasterModule test
ModuleB clean
ModuleB test
ModuleB jar <-- JAR is created
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath 
{noformat}

What happens when Automatic Clover integration is enabled? Goals are enhanced as follows: clean test clean clover2:setup verify clover2:aggregate clover2:clover. What happens? A compilation is as follows:

{noformat}
ModuleB clean
ModuleB test
ModuleB clean
ModuleB clover2:setup
ModuleB verify
ModuleB jar <-- JAR is created with instrumented classes!
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath with instrumented classes, but we're before clover2:setup so clover.jar artifact is not available, build fails
//expected to have ModuleA clover2:setup verify ...
{noformat}


Issue affects all Bamboo versions.


*Possible improvement:*

1) Analyze which goals are defined in Maven task. Next add Clover goals in between:

 * add ""clover2:setup"" after the ""clean"" (if present) and before other goals
 ** but ""jaxb2:generate clover2:setup""
 ** but ""wsdl2java clover2:setup"" (?)

 * what to do in case when ""install"" or ""deploy"" phase is declared? deploying instrumented JARs shall be avoided in general
 ** write help for ""automatically integrate clover"" radio button?
 ** write warning in UI if such goals are found?
 ** write warning in a build log if such goals are found?

 * add ""clover2:aggregate clover2:clover"" after all goals

2) Alternatively, call Clover first and clean everything after Clover finishes, e.g. something like:

{noformat}
mvn clean clover2:setup verify clover2:clover clean <original goals>
{noformat}

but this causes a problem that all Clover reports will be wiped out after last clean. They'd have to be stored somewhere. 

3) Alternatively, we could add an extra Maven task at the end of the Job with would run ""clean"" + Clover goals. But this would change build configuration.

",,"Improve Automatic Clover integration for multi-module maven builds $end$ Currently, it's planned to deliver the feature in two steps:
 * Bamboo 5.8 - changes in Bamboo Clover Plugin UI
 * Bamboo 5.9 - enabling this feature by upgrading dependency to Clover 4.0.3+

*Problem:*
A build can fail during test execution in case when Automatic Clover integration is used and the project is a Maven project with multiple modules having dependencies between each other. 

Scenario:
{noformat}
MasterModule
  /ModuleA
  /ModuleB
{noformat}

Maven goal is called: clean test. Compilation order will be:

{noformat}
MasterModule clean
MasterModule test
ModuleB clean
ModuleB test
ModuleB jar <-- JAR is created
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath 
{noformat}

What happens when Automatic Clover integration is enabled? Goals are enhanced as follows: clean test clean clover2:setup verify clover2:aggregate clover2:clover. What happens? A compilation is as follows:

{noformat}
ModuleB clean
ModuleB test
ModuleB clean
ModuleB clover2:setup
ModuleB verify
ModuleB jar <-- JAR is created with instrumented classes!
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath with instrumented classes, but we're before clover2:setup so clover.jar artifact is not available, build fails
//expected to have ModuleA clover2:setup verify ...
{noformat}


Issue affects all Bamboo versions.


*Possible improvement:*

1) Analyze which goals are defined in Maven task. Next add Clover goals in between:

 * add ""clover2:setup"" after the ""clean"" (if present) and before other goals
 ** but ""jaxb2:generate clover2:setup""
 ** but ""wsdl2java clover2:setup"" (?)

 * what to do in case when ""install"" or ""deploy"" phase is declared? deploying instrumented JARs shall be avoided in general
 ** write help for ""automatically integrate clover"" radio button?
 ** write warning in UI if such goals are found?
 ** write warning in a build log if such goals are found?

 * add ""clover2:aggregate clover2:clover"" after all goals

2) Alternatively, call Clover first and clean everything after Clover finishes, e.g. something like:

{noformat}
mvn clean clover2:setup verify clover2:clover clean <original goals>
{noformat}

but this causes a problem that all Clover reports will be wiped out after last clean. They'd have to be stored somewhere. 

3) Alternatively, we could add an extra Maven task at the end of the Job with would run ""clean"" + Clover goals. But this would change build configuration.

 $acceptance criteria:$",,Marek Parfianowicz,Marek Parfianowicz,,29,,0,2,2,1,0,9,0,,0,2153,1,0,0,2014-04-07 12:34:20,Improve Automatic Clover integration for multi-module maven builds,"A build can fail during test execution in case when Automatic Clover integration is used and the project is a Maven project with multiple modules having dependencies between each other. 

Scenario:
{noformat}
MasterModule
  /ModuleA
  /ModuleB
{noformat}

Maven goal is called: clean test. Compilation order will be:

{noformat}
MasterModule clean
MasterModule test
ModuleB clean
ModuleB test
ModuleB jar <-- JAR is created
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath 
{noformat}

What happens when Automatic Clover integration is enabled? Goals are enhanced as follows: clean test clover2:setup verify clover2:aggregate clover2:clover. What happens? A compilation is as follows:

{noformat}
ModuleB clean
ModuleB test
ModuleB clover2:setup
ModuleB verify
ModuleB jar <-- JAR is created with instrumented classes!
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath with instrumented classes, but we're before clover2:setup so clover.jar artifact is not available, build fails
//expected to have ModuleA clover2:setup verify ...
{noformat}


Issue affects all Bamboo versions.


*Possible improvement:*

Call Clover first and clean everything after clover finishes, e.g. something like:

{noformat}
mvn clean clover2:setup verify clover2:clover clean <original goals>
{noformat}

but this causes a problem that all Clover reports will be wiped out after last clean. They'd have to be stored somewhere. 

Alternatively, we could add an extra Maven task at the end of the Job running cloverized build only.",,0,9,0,154,0.656388,"Improve Automatic Clover integration for multi-module maven builds $end$ A build can fail during test execution in case when Automatic Clover integration is used and the project is a Maven project with multiple modules having dependencies between each other. 

Scenario:
{noformat}
MasterModule
  /ModuleA
  /ModuleB
{noformat}

Maven goal is called: clean test. Compilation order will be:

{noformat}
MasterModule clean
MasterModule test
ModuleB clean
ModuleB test
ModuleB jar <-- JAR is created
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath 
{noformat}

What happens when Automatic Clover integration is enabled? Goals are enhanced as follows: clean test clover2:setup verify clover2:aggregate clover2:clover. What happens? A compilation is as follows:

{noformat}
ModuleB clean
ModuleB test
ModuleB clover2:setup
ModuleB verify
ModuleB jar <-- JAR is created with instrumented classes!
ModuleA clean
ModuleA test  <-- using ModuleB.jar in classpath with instrumented classes, but we're before clover2:setup so clover.jar artifact is not available, build fails
//expected to have ModuleA clover2:setup verify ...
{noformat}


Issue affects all Bamboo versions.


*Possible improvement:*

Call Clover first and clean everything after clover finishes, e.g. something like:

{noformat}
mvn clean clover2:setup verify clover2:clover clean <original goals>
{noformat}

but this causes a problem that all Clover reports will be wiped out after last clean. They'd have to be stored somewhere. 

Alternatively, we could add an extra Maven task at the end of the Job running cloverized build only. $acceptance criteria:$",9,1,1,1,1,1,1,7994.75,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
11,BAM-13404,Suggestion,BAM,2013-07-08 08:52:34,,0,Use BuildConfig's DSL to install Clover plugin,"*Problem:*

Bamboo Clover Plugin allows to automatically integrate Clover with a Grails project. It uses a standard 'grails install-plugin' command to add Clover Grails Plugin to the project. This method is deprecated, however, as since Grails 1.3 it's possible to install plugin via dependency declaration in BuildConfig.groovy file.

Thus, for Clover-enabled projects a following warning is present in a log file:

{quote}
Warning The install-plugin command is deprecated and may be removed from a future version of Grails.  Plugin dependencies should be expressed in grails-app/conf/BuildConfig.groovy.  See http://grails.org/doc/2.2.x/guide/conf.html#pluginDependencies. 
{quote}

*Possible solution:*

Instead of 'grails install-plugin' modify content of the BuildConfig.groovy file on the fly and add 'clover' plugin dependency.

*Traps:* :-)
 
 * grails 1.2.x and older versions do not support this new way
 * you're modifying the original source ... keep a copy of original file?

It has a low priority as 'install-plugin' is still supported but just deprecated. ",,"Use BuildConfig's DSL to install Clover plugin $end$ *Problem:*

Bamboo Clover Plugin allows to automatically integrate Clover with a Grails project. It uses a standard 'grails install-plugin' command to add Clover Grails Plugin to the project. This method is deprecated, however, as since Grails 1.3 it's possible to install plugin via dependency declaration in BuildConfig.groovy file.

Thus, for Clover-enabled projects a following warning is present in a log file:

{quote}
Warning The install-plugin command is deprecated and may be removed from a future version of Grails.  Plugin dependencies should be expressed in grails-app/conf/BuildConfig.groovy.  See http://grails.org/doc/2.2.x/guide/conf.html#pluginDependencies. 
{quote}

*Possible solution:*

Instead of 'grails install-plugin' modify content of the BuildConfig.groovy file on the fly and add 'clover' plugin dependency.

*Traps:* :-)
 
 * grails 1.2.x and older versions do not support this new way
 * you're modifying the original source ... keep a copy of original file?

It has a low priority as 'install-plugin' is still supported but just deprecated.  $acceptance criteria:$",,MarkC,MarkC,,16,,0,2,1,1,0,0,0,,0,2153,1,0,0,2014-04-07 12:32:38,Use BuildConfig's DSL to install Clover plugin,"*Problem:*

Bamboo Clover Plugin allows to automatically integrate Clover with a Grails project. It uses a standard 'grails install-plugin' command to add Clover Grails Plugin to the project. This method is deprecated, however, as since Grails 1.3 it's possible to install plugin via dependency declaration in BuildConfig.groovy file.

Thus, for Clover-enabled projects a following warning is present in a log file:

{quote}
Warning The install-plugin command is deprecated and may be removed from a future version of Grails.  Plugin dependencies should be expressed in grails-app/conf/BuildConfig.groovy.  See http://grails.org/doc/2.2.x/guide/conf.html#pluginDependencies. 
{quote}

*Possible solution:*

Instead of 'grails install-plugin' modify content of the BuildConfig.groovy file on the fly and add 'clover' plugin dependency.

*Traps:* :-)
 
 * grails 1.2.x and older versions do not support this new way
 * you're modifying the original source ... keep a copy of original file?

It has a low priority as 'install-plugin' is still supported but just deprecated. ",,0,0,0,0,0.0,"Use BuildConfig's DSL to install Clover plugin $end$ *Problem:*

Bamboo Clover Plugin allows to automatically integrate Clover with a Grails project. It uses a standard 'grails install-plugin' command to add Clover Grails Plugin to the project. This method is deprecated, however, as since Grails 1.3 it's possible to install plugin via dependency declaration in BuildConfig.groovy file.

Thus, for Clover-enabled projects a following warning is present in a log file:

{quote}
Warning The install-plugin command is deprecated and may be removed from a future version of Grails.  Plugin dependencies should be expressed in grails-app/conf/BuildConfig.groovy.  See http://grails.org/doc/2.2.x/guide/conf.html#pluginDependencies. 
{quote}

*Possible solution:*

Instead of 'grails install-plugin' modify content of the BuildConfig.groovy file on the fly and add 'clover' plugin dependency.

*Traps:* :-)
 
 * grails 1.2.x and older versions do not support this new way
 * you're modifying the original source ... keep a copy of original file?

It has a low priority as 'install-plugin' is still supported but just deprecated.  $acceptance criteria:$",0,0,0,0,0,0,0,6555.67,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
12,BAM-13489,Suggestion,BAM,2013-07-19 00:25:29,,0,Script Task's configuration,"It's quite simple: in Script Task's configuration there's a new checkbox 'Run as Powershell script'.
If you check it the script is run with powershell instead of cmd.exe (the latter interprets .bat files)
Inline editor supports powershell syntax.

Under the hood, the following command is run:

powershell -ExecutionPolicy bypass -Command script_name [script_options]",,"Script Task's configuration $end$ It's quite simple: in Script Task's configuration there's a new checkbox 'Run as Powershell script'.
If you check it the script is run with powershell instead of cmd.exe (the latter interprets .bat files)
Inline editor supports powershell syntax.

Under the hood, the following command is run:

powershell -ExecutionPolicy bypass -Command script_name [script_options] $acceptance criteria:$",,NathanA,NathanA,,20,,1,6,1,3,0,0,0,,0,2153,0,0,0,,Script Task's configuration,"It's quite simple: in Script Task's configuration there's a new checkbox 'Run as Powershell script'.
If you check it the script is run with powershell instead of cmd.exe (the latter interprets .bat files)
Inline editor supports powershell syntax.

Under the hood, the following command is run:

powershell -ExecutionPolicy bypass -Command script_name [script_options]",,0,0,0,0,0.0,"Script Task's configuration $end$ It's quite simple: in Script Task's configuration there's a new checkbox 'Run as Powershell script'.
If you check it the script is run with powershell instead of cmd.exe (the latter interprets .bat files)
Inline editor supports powershell syntax.

Under the hood, the following command is run:

powershell -ExecutionPolicy bypass -Command script_name [script_options] $acceptance criteria:$",0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
13,BAM-13505,Suggestion,BAM,2013-07-23 03:48:26,,0,Publish stages guide,"* Chase up with Matty for info graphics
",,"Publish stages guide $end$ * Chase up with Matty for info graphics
 $acceptance criteria:$",,JamesA,JamesA,,17,,0,1,0,2,0,1,0,,0,2153,1,0,0,2013-07-23 03:57:33,Publish Stages and DVCS guides,"* Chase up with Matty for info graphics
",,1,0,0,6,0.25,"Publish Stages and DVCS guides $end$ * Chase up with Matty for info graphics
 $acceptance criteria:$",1,1,1,0,0,0,1,0.15,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
14,BAM-13512,Suggestion,BAM,2013-07-24 04:27:07,,0,One variable page to rule them all,"Currently we have two pages for variables:
* https://confluence.atlassian.com/display/BAMBOO/Using+global,+plan+or+build-specific+variables
* https://confluence.atlassian.com/display/BAMBOO/Variables+for+deployment+environments

We should have one page that, in darkness, bind them.

We are also deprecating a bunch of variables in 5.1 for repositories and introducing a consistent set of new variables that will replace them.

When we create the One Page for all variables, we should have a section on repository variables that applies to both deployment and build variables. See BAM-13522.

An general explanation will be needed on how variables can be used as a system environment variable.",,"One variable page to rule them all $end$ Currently we have two pages for variables:
* https://confluence.atlassian.com/display/BAMBOO/Using+global,+plan+or+build-specific+variables
* https://confluence.atlassian.com/display/BAMBOO/Variables+for+deployment+environments

We should have one page that, in darkness, bind them.

We are also deprecating a bunch of variables in 5.1 for repositories and introducing a consistent set of new variables that will replace them.

When we create the One Page for all variables, we should have a section on repository variables that applies to both deployment and build variables. See BAM-13522.

An general explanation will be needed on how variables can be used as a system environment variable. $acceptance criteria:$",,JamesA,JamesA,,19,,1,1,4,1,0,3,0,,0,2153,0,3,0,2013-07-30 03:57:16,One variable page to rule them all,"Currently we have two pages for variables:
* https://confluence.atlassian.com/display/BAMBOO/Using+global,+plan+or+build-specific+variables
* https://confluence.atlassian.com/display/BAMBOO/Variables+for+deployment+environments

We should have one page that, in darkness, bind them.

We are also deprecating a bunch of variables in 5.1 for repositories and introducing a consistent set of new variables that will replace them.

When we create the One Page for all variables, we should have a section on repository variables that applies to both deployment and build variables. See BAM-13522.

An general explanation will be needed on how variables can be used as a system environment variable.",,0,0,0,0,0.0,"One variable page to rule them all $end$ Currently we have two pages for variables:
* https://confluence.atlassian.com/display/BAMBOO/Using+global,+plan+or+build-specific+variables
* https://confluence.atlassian.com/display/BAMBOO/Variables+for+deployment+environments

We should have one page that, in darkness, bind them.

We are also deprecating a bunch of variables in 5.1 for repositories and introducing a consistent set of new variables that will replace them.

When we create the One Page for all variables, we should have a section on repository variables that applies to both deployment and build variables. See BAM-13522.

An general explanation will be needed on how variables can be used as a system environment variable. $acceptance criteria:$",0,0,0,0,0,0,0,143.5,2,1,0.5,1,0.5,0,0.0,0,0.0,0,0.0
15,BAM-13527,Suggestion,BAM,2013-07-28 22:59:48,,0,Release notes for 5.0.1,,,Release notes for 5.0.1 $end$ $acceptance criteria:$,,JamesA,JamesA,,12,,0,1,0,1,0,0,0,,0,2153,1,0,0,2013-07-28 23:01:20,Release notes for 5.0.1,,,0,0,0,0,0.0,Release notes for 5.0.1 $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0166667,3,1,0.333333,1,0.333333,0,0.0,0,0.0,0,0.0
16,BAM-13724,Suggestion,BAM,2013-09-05 16:56:21,,0,Leave a note on the downloads page and the installation documents about the missing WAR package,"Since Bamboo 5.1 is using Tomcat, we decided to not ship the WAR version to simplify the installation process. But since the package exists for all previous versions it's causing confusion. Please add a note to the download page: https://www.atlassian.com/software/bamboo/download and/or the installation/upgrade documents that explains this: https://confluence.atlassian.com/display/BAMBOO/Bamboo+installation+guide
https://confluence.atlassian.com/display/BAMBOO/Bamboo+generic+upgrade+guide",,"Leave a note on the downloads page and the installation documents about the missing WAR package $end$ Since Bamboo 5.1 is using Tomcat, we decided to not ship the WAR version to simplify the installation process. But since the package exists for all previous versions it's causing confusion. Please add a note to the download page: https://www.atlassian.com/software/bamboo/download and/or the installation/upgrade documents that explains this: https://confluence.atlassian.com/display/BAMBOO/Bamboo+installation+guide
https://confluence.atlassian.com/display/BAMBOO/Bamboo+generic+upgrade+guide $acceptance criteria:$",,Sepideh Setayeshfar,Sepideh Setayeshfar,,13,,0,0,0,1,0,0,0,,0,2153,0,0,0,2013-09-17 04:20:45,Leave a note on the downloads page and the installation documents about the missing WAR package,"Since Bamboo 5.1 is using Tomcat, we decided to not ship the WAR version to simplify the installation process. But since the package exists for all previous versions it's causing confusion. Please add a note to the download page: https://www.atlassian.com/software/bamboo/download and/or the installation/upgrade documents that explains this: https://confluence.atlassian.com/display/BAMBOO/Bamboo+installation+guide
https://confluence.atlassian.com/display/BAMBOO/Bamboo+generic+upgrade+guide",,0,0,0,0,0.0,"Leave a note on the downloads page and the installation documents about the missing WAR package $end$ Since Bamboo 5.1 is using Tomcat, we decided to not ship the WAR version to simplify the installation process. But since the package exists for all previous versions it's causing confusion. Please add a note to the download page: https://www.atlassian.com/software/bamboo/download and/or the installation/upgrade documents that explains this: https://confluence.atlassian.com/display/BAMBOO/Bamboo+installation+guide
https://confluence.atlassian.com/display/BAMBOO/Bamboo+generic+upgrade+guide $acceptance criteria:$",0,0,0,0,0,0,0,275.4,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
17,BAM-13737,Suggestion,BAM,2013-09-09 22:27:59,,0,Wrapper references,"This page contains recommendations that include ""wrapper"" - [https://confluence.atlassian.com/display/BAMBOO/Configuring+system+properties], but there is no wrapper in Bamboo server starting from version 5.1 as we switched from Jetty to Tomcat. Please update the page accordingly.",,"Wrapper references $end$ This page contains recommendations that include ""wrapper"" - [https://confluence.atlassian.com/display/BAMBOO/Configuring+system+properties], but there is no wrapper in Bamboo server starting from version 5.1 as we switched from Jetty to Tomcat. Please update the page accordingly. $acceptance criteria:$",,ArmenA,ArmenA,,17,,0,6,0,1,0,2,0,,0,2153,4,0,0,2013-09-17 04:21:13,Edit the documentation,"This page contains recommendations that include ""wrapper"" - [https://confluence.atlassian.com/display/BAMBOO/Configuring+system+properties], but there is on wrapper in Bamboo server starting from version 5.1as we switched from Jetty to Tomcat. Please update the page accordingly.",,1,1,0,10,0.157895,"Edit the documentation $end$ This page contains recommendations that include ""wrapper"" - [https://confluence.atlassian.com/display/BAMBOO/Configuring+system+properties], but there is on wrapper in Bamboo server starting from version 5.1as we switched from Jetty to Tomcat. Please update the page accordingly. $acceptance criteria:$",2,1,1,1,0,0,1,173.883,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
18,BAM-13757,Suggestion,BAM,2013-09-13 04:10:57,,0,Add documentation for the VCS Branching and VCS Tagging tasks,,,Add documentation for the VCS Branching and VCS Tagging tasks $end$ $acceptance criteria:$,,Peter Grasevski,Peter Grasevski,,34,,0,2,1,6,0,0,0,,0,2153,2,0,0,2013-09-17 04:20:45,Add documentation for the VCS Branching and VCS Tagging tasks,,,0,0,0,0,0.0,Add documentation for the VCS Branching and VCS Tagging tasks $end$ $acceptance criteria:$,0,0,0,0,0,0,1,96.15,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
19,BAM-13786,Suggestion,BAM,2013-09-19 17:28:20,,0,Test Coverage History drops to zero on days with no tests,"When looking at the Code Coverage Summary for our plan, the 'Coverage History' graph will drop to 0% coverage on any days where the plan is not triggered. We would have expected the behavior to be similar to the 'Lines of Code History' graph, where days without tests are simply not added as data points and therefore there are no dips due to a lack of plan execution on a given day.",,"Test Coverage History drops to zero on days with no tests $end$ When looking at the Code Coverage Summary for our plan, the 'Coverage History' graph will drop to 0% coverage on any days where the plan is not triggered. We would have expected the behavior to be similar to the 'Lines of Code History' graph, where days without tests are simply not added as data points and therefore there are no dips due to a lack of plan execution on a given day. $acceptance criteria:$",,ArmenA,ArmenA,,16,,0,1,1,1,0,0,0,,0,2153,1,0,0,2014-04-07 12:36:42,Test Coverage History drops to zero on days with no tests,"When looking at the Code Coverage Summary for our plan, the 'Coverage History' graph will drop to 0% coverage on any days where the plan is not triggered. We would have expected the behavior to be similar to the 'Lines of Code History' graph, where days without tests are simply not added as data points and therefore there are no dips due to a lack of plan execution on a given day.",,0,0,0,0,0.0,"Test Coverage History drops to zero on days with no tests $end$ When looking at the Code Coverage Summary for our plan, the 'Coverage History' graph will drop to 0% coverage on any days where the plan is not triggered. We would have expected the behavior to be similar to the 'Lines of Code History' graph, where days without tests are simply not added as data points and therefore there are no dips due to a lack of plan execution on a given day. $acceptance criteria:$",0,0,0,0,0,0,0,4795.13,2,1,0.5,1,0.5,1,0.5,0,0.0,0,0.0
20,BAM-13795,Suggestion,BAM,2013-09-23 06:14:37,,0,Include documentation for configuring the gravatar server,As a result of BDEV-3245,,Include documentation for configuring the gravatar server $end$ As a result of BDEV-3245 $acceptance criteria:$,,Peter Grasevski,Peter Grasevski,,12,,0,1,0,1,0,0,0,,0,2153,1,0,0,2013-09-23 06:41:30,Include documentation for configuring the gravatar server,As a result of BDEV-3245,,0,0,0,0,0.0,Include documentation for configuring the gravatar server $end$ As a result of BDEV-3245 $acceptance criteria:$,0,0,0,0,0,0,0,0.433333,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
21,BAM-13811,Suggestion,BAM,2013-09-24 23:54:41,,0,Write documentation for configuring the branch checking interval,Linked to BDEV-3404,,Write documentation for configuring the branch checking interval $end$ Linked to BDEV-3404 $acceptance criteria:$,,Peter Grasevski,Peter Grasevski,,12,,0,1,0,1,0,0,0,,0,2153,1,0,0,2013-09-25 01:54:22,Write documentation for configuring the branch checking interval,Linked to BDEV-3404,,0,0,0,0,0.0,Write documentation for configuring the branch checking interval $end$ Linked to BDEV-3404 $acceptance criteria:$,0,0,0,0,0,0,0,1.98333,2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
