,Unnamed: 0,issue_key,issue_type,project_key,created,epic_link,has_change_story_point_sprint,summary,description,acceptance_criteria,summary_description_acceptance,original_story_points_sprint,creator,reporter,priority,num_all_changes,story_point,num_bugs_issue_link,num_comments,num_issue_links,num_sprints,num_changes_story_points_new,num_changes_summary_description_acceptance,num_sub_tasks,num_changes_sprint,num_changes_story_points_new_sprint,num_comments_before_sprint,num_comments_after_sprint,num_changes_text_before_sprint,num_changes_story_point_before_sprint,time_add_to_sprint,original_summary_sprint,original_description_sprint,original_acceptance_criteria_sprint,num_changes_summary_sprint,num_changes_description_sprint,num_changes_acceptance_criteria_sprint,num_different_words_all_text_sprint,num_ratio_words_all_text_sprint,original_summary_description_acceptance_sprint,num_changes_summary_description_acceptance_sprint,is_change_text_num_words_1,is_change_text_num_words_5,is_change_text_num_words_10,is_change_text_num_words_15,is_change_text_num_words_20,is_change_text_sp_sprint,time_until_add_to_sprint,num_issues_cretor_prev,num_unusable_issues_cretor_prev_text_word_1,num_unusable_issues_cretor_prev_text_word_1_ratio,num_unusable_issues_cretor_prev_text_word_5,num_unusable_issues_cretor_prev_text_word_5_ratio,num_unusable_issues_cretor_prev_text_word_10,num_unusable_issues_cretor_prev_text_word_10_ratio,num_unusable_issues_cretor_prev_text_word_15,num_unusable_issues_cretor_prev_text_word_15_ratio,num_unusable_issues_cretor_prev_text_word_20,num_unusable_issues_cretor_prev_text_word_20_ratio
5660,5660,QTIFW-1912,User Story,QTIFW,2020-08-21 10:25:56,,0.0,Allow stakeholders easily update images in the installer slide show,"Qt Installer 4.x is able to show an image slide show during the download/installation phase. Currently, the slide show images are hardcoded to the application and changing the images requires a new installer build.

Images should be easily replaceable without re-building the installer. ",,"Allow stakeholders easily update images in the installer slide show $end$ Qt Installer 4.x is able to show an image slide show during the download/installation phase. Currently, the slide show images are hardcoded to the application and changing the images requires a new installer build.

Images should be easily replaceable without re-building the installer.  $acceptance criteria:$",,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,10,,0,2,0,2,0.0,0,0,,0.0,1151,1.0,0,0.0,2021-01-25 10:55:36,Allow stakeholders easily update images in the installer slide show,"Qt Installer 4.x is able to show an image slide show during the download/installation phase. Currently, the slide show images are hardcoded to the application and changing the images requires a new installer build.

Images should be easily replaceable without re-building the installer. ",,0.0,0.0,0.0,0.0,0.0,"Allow stakeholders easily update images in the installer slide show $end$ Qt Installer 4.x is able to show an image slide show during the download/installation phase. Currently, the slide show images are hardcoded to the application and changing the images requires a new installer build.

Images should be easily replaceable without re-building the installer.  $acceptance criteria:$",0,0,0,0,0,0,1,3768.48,37,10,0.27027,7,0.189189,7,0.189189,7,0.189189,7,0.189189
5661,5661,QTIFW-1914,Task,QTIFW,2020-08-24 07:52:51,,0.0,Add possibility for verbose levels,"Installer outputs lot of messages to console, some of them are useless for the user and mostly usefull for installer builder. Added a new verbose level where only usefull user information is printed by default, and additional information can be printed by incrementing the verbose level (by incrementing the --verbose or -d calls)",,"Add possibility for verbose levels $end$ Installer outputs lot of messages to console, some of them are useless for the user and mostly usefull for installer builder. Added a new verbose level where only usefull user information is printed by default, and additional information can be printed by incrementing the verbose level (by incrementing the --verbose or -d calls) $acceptance criteria:$",5.0,Katja Marttila,Katja Marttila,Not Evaluated,9,5.0,0,0,0,1,0.0,0,0,,0.0,1151,0.0,0,0.0,2020-08-24 08:57:32,Add possibility for verbose levels,"Installer outputs lot of messages to console, some of them are useless for the user and mostly usefull for installer builder. Added a new verbose level where only usefull user information is printed by default, and additional information can be printed by incrementing the verbose level (by incrementing the --verbose or -d calls)",,0.0,0.0,0.0,0.0,0.0,"Add possibility for verbose levels $end$ Installer outputs lot of messages to console, some of them are useless for the user and mostly usefull for installer builder. Added a new verbose level where only usefull user information is printed by default, and additional information can be printed by incrementing the verbose level (by incrementing the --verbose or -d calls) $acceptance criteria:$",0,0,0,0,0,0,0,1.06667,42,6,0.142857,1,0.0238095,1,0.0238095,1,0.0238095,1,0.0238095
5662,5662,QTIFW-1915,User Story,QTIFW,2020-08-24 09:10:42,,0.0,Installer 4.0 alpha release ,,,Installer 4.0 alpha release  $end$ $acceptance criteria:$,8.0,Tino Pyssysalo,Tino Pyssysalo,P2: Important,5,8.0,0,0,0,1,0.0,0,9,,0.0,1151,0.0,0,0.0,2020-08-24 09:11:20,Installer 4.0 alpha release ,,,0.0,0.0,0.0,0.0,0.0,Installer 4.0 alpha release  $end$ $acceptance criteria:$,0,0,0,0,0,0,0,0.0,38,10,0.263158,7,0.184211,7,0.184211,7,0.184211,7,0.184211
5663,5663,QTIFW-1916,Technical task,QTIFW,2020-08-24 09:10:43,,0.0,Update changelog,,,Update changelog $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,4,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:43,CLONE - Update changelog,,,1.0,0.0,0.0,2.0,0.285714,CLONE - Update changelog $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,39,10,0.25641,7,0.179487,7,0.179487,7,0.179487,7,0.179487
5664,5664,QTIFW-1918,Technical task,QTIFW,2020-08-24 09:10:43,,0.0,Merge installer-framework to tqtc-installer-framework,,,Merge installer-framework to tqtc-installer-framework $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,4,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:43,CLONE - Merge installer-framework to tqtc-installer-framework,,,1.0,0.0,0.0,2.0,0.222222,CLONE - Merge installer-framework to tqtc-installer-framework $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,39,10,0.25641,7,0.179487,7,0.179487,7,0.179487,7,0.179487
5665,5665,QTIFW-1919,Technical task,QTIFW,2020-08-24 09:10:43,,0.0,Create installerbase for maintenancetool and online installers,,,Create installerbase for maintenancetool and online installers $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,3,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:43,CLONE - Create installerbase for maintenancetool and online installers,,,1.0,0.0,0.0,2.0,0.166667,CLONE - Create installerbase for maintenancetool and online installers $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,39,10,0.25641,7,0.179487,7,0.179487,7,0.179487,7,0.179487
5666,5666,QTIFW-1920,Technical task,QTIFW,2020-08-24 09:10:44,,0.0,Update maintenancetool version number,,,Update maintenancetool version number $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,4,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:44,CLONE - Update maintenancetool version number,,,1.0,0.0,0.0,2.0,0.222222,CLONE - Update maintenancetool version number $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,42,13,0.309524,7,0.166667,7,0.166667,7,0.166667,7,0.166667
5667,5667,QTIFW-1921,Technical task,QTIFW,2020-08-24 09:10:44,,0.0,Update Qt maintenancetool,,,Update Qt maintenancetool $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,4,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:44,CLONE - Update Qt maintenancetool,,,1.0,0.0,0.0,2.0,0.25,CLONE - Update Qt maintenancetool $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,42,13,0.309524,7,0.166667,7,0.166667,7,0.166667,7,0.166667
5668,5668,QTIFW-1922,Technical task,QTIFW,2020-08-24 09:10:44,,0.0,Create new Online Installer,,,Create new Online Installer $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,3,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:44,CLONE - Create new Online Installer,,,1.0,0.0,0.0,2.0,0.222222,CLONE - Create new Online Installer $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,42,13,0.309524,7,0.166667,7,0.166667,7,0.166667,7,0.166667
5669,5669,QTIFW-1923,Technical task,QTIFW,2020-08-24 09:10:44,,0.0,Test manually that correct sha exists in packages in all platforms,,,Test manually that correct sha exists in packages in all platforms $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,5,,0,1,0,1,0.0,3,0,,0.0,1151,1.0,0,0.0,2020-08-24 09:10:44,CLONE - Test manually that correct sha exists in packages in all platforms,"Sha: ecd85bd86682514fca01545d454e6145a25a557a

Windows installer, os MT & comm MT: OK

Macos installer, os MT & comm MT: OK",,1.0,2.0,0.0,20.0,0.588235,"CLONE - Test manually that correct sha exists in packages in all platforms $end$ Sha: ecd85bd86682514fca01545d454e6145a25a557a

Windows installer, os MT & comm MT: OK

Macos installer, os MT & comm MT: OK $acceptance criteria:$",3,1,1,1,1,1,1,0.0,42,13,0.309524,7,0.166667,7,0.166667,7,0.166667,7,0.166667
5670,5670,QTIFW-1924,Technical task,QTIFW,2020-08-24 09:10:44,,0.0,Move released packages to archive,,,Move released packages to archive $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,4,,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-08-24 09:10:44,CLONE - Move released packages to archive,,,1.0,0.0,0.0,2.0,0.2,CLONE - Move released packages to archive $end$ $acceptance criteria:$,1,1,0,0,0,0,0,0.0,42,13,0.309524,7,0.166667,7,0.166667,7,0.166667,7,0.166667
5671,5671,QTIFW-1925,Task,QTIFW,2020-08-24 09:41:00,,0.0,Revert Filter button back in the component view ,"Revert the current 4.0 build to the version, which contains the Filter categories button. We can re-consider removing it again in the future, if all the meta-data can be downloaded/handled faster than today. ",,"Revert Filter button back in the component view  $end$ Revert the current 4.0 build to the version, which contains the Filter categories button. We can re-consider removing it again in the future, if all the meta-data can be downloaded/handled faster than today.  $acceptance criteria:$",3.0,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,5,3.0,0,1,0,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2020-08-24 09:41:00,Revert Filter button back in the component view ,"Revert the current 4.0 build to the version, which contains the Filter categories button. We can re-consider removing it again in the future, if all the meta-data can be downloaded/handled faster than today. ",,0.0,0.0,0.0,0.0,0.0,"Revert Filter button back in the component view  $end$ Revert the current 4.0 build to the version, which contains the Filter categories button. We can re-consider removing it again in the future, if all the meta-data can be downloaded/handled faster than today.  $acceptance criteria:$",0,0,0,0,0,0,0,0.0,47,18,0.382979,8,0.170213,8,0.170213,8,0.170213,8,0.170213
5672,5672,QTIFW-1926,Technical task,QTIFW,2020-08-24 10:01:12,,0.0,Fix clang related issues in documentation build,,,Fix clang related issues in documentation build $end$ $acceptance criteria:$,,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,6,,0,1,0,3,0.0,1,0,,0.0,1151,1.0,0,0.0,2020-08-24 10:01:12,Use clang in documentation build ,,,1.0,0.0,0.0,4.0,0.375,Use clang in documentation build  $end$ $acceptance criteria:$,1,1,0,0,0,0,1,0.0,48,18,0.375,8,0.166667,8,0.166667,8,0.166667,8,0.166667
5673,5673,QTIFW-1931,Task,QTIFW,2020-09-03 06:27:11,QTIFW-1839,0.0,Make default/custom texts more verbose ,"Users need to understand immediately the difference between the default and custom installations. The user experience STG suggests more versatile texts:

Default installation - Qt x.x for desktop application development // Is there any value to even mention LTS, open-source users cannot use the LTS versions after entering the LTS mode anyway

Windows: Default installation - Qt x.x for MinGW 8.1.0 64-bit for desktop application development

Linux: Default installation - Qt x.x for GCC x.x for desktop application development

macOS: Default installation - Qt x.x for clang x.x for desktop application development 

Users would benefit to know, which Qt libs in Windows are installed: MinGW...

Custom installation - user selectable packages for desktop, mobile, embedded, and MCU development targets available. Host platform and developer license restrictions apply.

 ",,"Make default/custom texts more verbose  $end$ Users need to understand immediately the difference between the default and custom installations. The user experience STG suggests more versatile texts:

Default installation - Qt x.x for desktop application development // Is there any value to even mention LTS, open-source users cannot use the LTS versions after entering the LTS mode anyway

Windows: Default installation - Qt x.x for MinGW 8.1.0 64-bit for desktop application development

Linux: Default installation - Qt x.x for GCC x.x for desktop application development

macOS: Default installation - Qt x.x for clang x.x for desktop application development 

Users would benefit to know, which Qt libs in Windows are installed: MinGW...

Custom installation - user selectable packages for desktop, mobile, embedded, and MCU development targets available. Host platform and developer license restrictions apply.

  $acceptance criteria:$",2.0,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,5,2.0,0,0,0,1,0.0,1,0,,0.0,1151,0.0,1,0.0,2020-09-07 09:11:41,Make default/custom texts more verbose ,"Users need to understand immediately the difference between the default and custom installations. The user experience STG suggests more versatile texts:

Default installation - Qt x.x for desktop application development // Is there any value to even mention LTS, open-source users cannot use the LTS versions after entering the LTS mode anyway

Windows: Default installation - Qt x.x for MinGW 8.1.0 64-bit for desktop application development

Linux: Default installation - Qt x.x for GCC x.x for desktop application development

macOS: Default installation - Qt x.x for clang x.x for desktop application development 

Users would benefit to know, which Qt libs in Windows are installed: MinGW...

Custom installation - user selectable packages for desktop, mobile, embedded, and MCU development targets available. Host platform and developer license restrictions apply.

 ",,0.0,0.0,0.0,0.0,0.0,"Make default/custom texts more verbose  $end$ Users need to understand immediately the difference between the default and custom installations. The user experience STG suggests more versatile texts:

Default installation - Qt x.x for desktop application development // Is there any value to even mention LTS, open-source users cannot use the LTS versions after entering the LTS mode anyway

Windows: Default installation - Qt x.x for MinGW 8.1.0 64-bit for desktop application development

Linux: Default installation - Qt x.x for GCC x.x for desktop application development

macOS: Default installation - Qt x.x for clang x.x for desktop application development 

Users would benefit to know, which Qt libs in Windows are installed: MinGW...

Custom installation - user selectable packages for desktop, mobile, embedded, and MCU development targets available. Host platform and developer license restrictions apply.

  $acceptance criteria:$",0,0,0,0,0,0,0,98.7333,49,19,0.387755,8,0.163265,8,0.163265,8,0.163265,8,0.163265
5674,5674,QTIFW-1939,Task,QTIFW,2020-09-07 09:01:56,QTIFW-1839,0.0,Change installer graphics / colours ,"Let's make a small graphics change according to Siili proposal Slide 4. 
 * Move Qt logo to the left sidebar
 * Paint the sidebar in Qt green
 * Use the white logo 
 * Keep the right area unchanged 
 * Use dark text color",,"Change installer graphics / colours  $end$ Let's make a small graphics change according to Siili proposal Slide 4. 
 * Move Qt logo to the left sidebar
 * Paint the sidebar in Qt green
 * Use the white logo 
 * Keep the right area unchanged 
 * Use dark text color $acceptance criteria:$",5.0,Tino Pyssysalo,Tino Pyssysalo,Not Evaluated,7,5.0,0,0,0,1,0.0,1,0,,0.0,1151,0.0,0,0.0,2020-09-07 09:02:06,Change installer graphics / colours ,"Let's make a small graphics change according to Siili proposal Slide 4. 
 * Move Qt logo to the left sidebar
 * Paint the sidebar in Qt green
 * Use the white logo 
 * Keep the right area unchanged ",,0.0,1.0,0.0,5.0,0.108696,"Change installer graphics / colours  $end$ Let's make a small graphics change according to Siili proposal Slide 4. 
 * Move Qt logo to the left sidebar
 * Paint the sidebar in Qt green
 * Use the white logo 
 * Keep the right area unchanged  $acceptance criteria:$",1,1,1,0,0,0,1,0.0,50,19,0.38,8,0.16,8,0.16,8,0.16,8,0.16
5675,5675,QTIFW-1941,Sub-task,QTIFW,2020-09-08 09:13:41,,0.0,Make artifact extraction path configurable,"Particularly with artifacts in DC releases, large portion of the repo build time is spend repackaging existing 7z artifacts, where the only change is to add the installation path into the 7z.

Where b2qt-embedded-qt6-image-apalis-imx6-20200904131741.7z
{code:java}
2020-09-04 16:18:33 ....A          148    465177421  b2qt-embedded-qt6-image-apalis-imx6.conf
2020-09-04 16:18:32 ....A   1902948352               b2qt-embedded-qt6-image-apalis-imx6.img
2020-09-04 16:18:33 ....A    234782720               b2qt-embedded-qt6-image-apalis-imx6.tezi.tar
{code}
becomes image.7z
{code:java}
2020-05-28 04:40:05 D....            0            0  5.15.0
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt/apalis-imx6
2020-05-28 04:40:56 D....            0            0  5.15.0/Boot2Qt/apalis-imx6/images
2020-05-27 21:20:50 ....A   2328295424    334197726  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.img
2020-05-27 21:20:50 ....A    335749120    335429492  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.tezi.tar
2020-05-27 21:20:50 ....A          150               5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.conf
{code}
Instead of doing this at repo build time, the online installer could extract the package directly to the configured subfolder.

 ",,"Make artifact extraction path configurable $end$ Particularly with artifacts in DC releases, large portion of the repo build time is spend repackaging existing 7z artifacts, where the only change is to add the installation path into the 7z.

Where b2qt-embedded-qt6-image-apalis-imx6-20200904131741.7z
{code:java}
2020-09-04 16:18:33 ....A          148    465177421  b2qt-embedded-qt6-image-apalis-imx6.conf
2020-09-04 16:18:32 ....A   1902948352               b2qt-embedded-qt6-image-apalis-imx6.img
2020-09-04 16:18:33 ....A    234782720               b2qt-embedded-qt6-image-apalis-imx6.tezi.tar
{code}
becomes image.7z
{code:java}
2020-05-28 04:40:05 D....            0            0  5.15.0
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt/apalis-imx6
2020-05-28 04:40:56 D....            0            0  5.15.0/Boot2Qt/apalis-imx6/images
2020-05-27 21:20:50 ....A   2328295424    334197726  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.img
2020-05-27 21:20:50 ....A    335749120    335429492  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.tezi.tar
2020-05-27 21:20:50 ....A          150               5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.conf
{code}
Instead of doing this at repo build time, the online installer could extract the package directly to the configured subfolder.

  $acceptance criteria:$",,Samuli Piippo,Samuli Piippo,Not Evaluated,4,,0,2,0,4,0.0,0,0,,0.0,1151,2.0,0,0.0,2020-09-08 09:13:41,Make artifact extraction path configurable,"Particularly with artifacts in DC releases, large portion of the repo build time is spend repackaging existing 7z artifacts, where the only change is to add the installation path into the 7z.

Where b2qt-embedded-qt6-image-apalis-imx6-20200904131741.7z
{code:java}
2020-09-04 16:18:33 ....A          148    465177421  b2qt-embedded-qt6-image-apalis-imx6.conf
2020-09-04 16:18:32 ....A   1902948352               b2qt-embedded-qt6-image-apalis-imx6.img
2020-09-04 16:18:33 ....A    234782720               b2qt-embedded-qt6-image-apalis-imx6.tezi.tar
{code}
becomes image.7z
{code:java}
2020-05-28 04:40:05 D....            0            0  5.15.0
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt/apalis-imx6
2020-05-28 04:40:56 D....            0            0  5.15.0/Boot2Qt/apalis-imx6/images
2020-05-27 21:20:50 ....A   2328295424    334197726  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.img
2020-05-27 21:20:50 ....A    335749120    335429492  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.tezi.tar
2020-05-27 21:20:50 ....A          150               5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.conf
{code}
Instead of doing this at repo build time, the online installer could extract the package directly to the configured subfolder.

 ",,0.0,0.0,0.0,0.0,0.0,"Make artifact extraction path configurable $end$ Particularly with artifacts in DC releases, large portion of the repo build time is spend repackaging existing 7z artifacts, where the only change is to add the installation path into the 7z.

Where b2qt-embedded-qt6-image-apalis-imx6-20200904131741.7z
{code:java}
2020-09-04 16:18:33 ....A          148    465177421  b2qt-embedded-qt6-image-apalis-imx6.conf
2020-09-04 16:18:32 ....A   1902948352               b2qt-embedded-qt6-image-apalis-imx6.img
2020-09-04 16:18:33 ....A    234782720               b2qt-embedded-qt6-image-apalis-imx6.tezi.tar
{code}
becomes image.7z
{code:java}
2020-05-28 04:40:05 D....            0            0  5.15.0
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt
2020-05-28 04:40:05 D....            0            0  5.15.0/Boot2Qt/apalis-imx6
2020-05-28 04:40:56 D....            0            0  5.15.0/Boot2Qt/apalis-imx6/images
2020-05-27 21:20:50 ....A   2328295424    334197726  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.img
2020-05-27 21:20:50 ....A    335749120    335429492  5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.tezi.tar
2020-05-27 21:20:50 ....A          150               5.15.0/Boot2Qt/apalis-imx6/images/b2qt-embedded-qt5-image-apalis-imx6.conf
{code}
Instead of doing this at repo build time, the online installer could extract the package directly to the configured subfolder.

  $acceptance criteria:$",0,0,0,0,0,0,1,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
5676,5676,QTIFW-1945,User Story,QTIFW,2019-12-15 18:42:16,QTBUG-80370,0.0,Customers should be able to create offline installers from online installers,"It should be possible to create offline installers which contain the pre-defined packages.

Optimal solution would be to make it possible to select needed packages from Online installer UI and select to generate offline installer based on the selections.

 

Proposal:
 * To simplify this lets make this CLI only in the 1st phase
 * Installer can download package in raw format then package them into the data section of the binary

Open item
 * How to test this? How often to test ( when new qt versions are being released all the time)?

 ",,"Customers should be able to create offline installers from online installers $end$ It should be possible to create offline installers which contain the pre-defined packages.

Optimal solution would be to make it possible to select needed packages from Online installer UI and select to generate offline installer based on the selections.

 

Proposal:
 * To simplify this lets make this CLI only in the 1st phase
 * Installer can download package in raw format then package them into the data section of the binary

Open item
 * How to test this? How often to test ( when new qt versions are being released all the time)?

  $acceptance criteria:$",,Tino Pyssysalo,Tino Pyssysalo,P2: Important,25,,1,0,3,11,0.0,4,9,,0.0,1151,0.0,4,0.0,2020-10-19 09:36:02,Customers should be able to create offline installers from online installers,"It should be possible to create offline installers which contain the pre-defined packages.

Optimal solution would be to make it possible to select needed packages from Online installer UI and select to generate offline installer based on the selections.

 

Proposal:
 * To simplify this lets make this CLI only in the 1st phase
 * Installer can download package in raw format then package them into the data section of the binary

Open item
 * How to test this? How often to test ( when new qt versions are being released all the time)?

 ",,0.0,0.0,0.0,0.0,0.0,"Customers should be able to create offline installers from online installers $end$ It should be possible to create offline installers which contain the pre-defined packages.

Optimal solution would be to make it possible to select needed packages from Online installer UI and select to generate offline installer based on the selections.

 

Proposal:
 * To simplify this lets make this CLI only in the 1st phase
 * Installer can download package in raw format then package them into the data section of the binary

Open item
 * How to test this? How often to test ( when new qt versions are being released all the time)?

  $acceptance criteria:$",0,0,0,0,0,0,1,7406.88,3,1,0.333333,1,0.333333,1,0.333333,1,0.333333,1,0.333333
5677,5677,QTIFW-1946,Task,QTIFW,2020-09-07 08:05:56,,0.0,Provide a list of message IDs that one can provide auto-answers for,"For the Qt installer, I can only find out by trying which questions the installer will ask during CLI installation. So far I have run into:

{code}
--auto-answer telemetry-question=No,AssociateCommonFiletypes=No,OverwriteTargetDirectory=Yes
{code}

It would be great if the questions one needs to answer are either documented, or can be dumped by the installer.",,"Provide a list of message IDs that one can provide auto-answers for $end$ For the Qt installer, I can only find out by trying which questions the installer will ask during CLI installation. So far I have run into:

{code}
--auto-answer telemetry-question=No,AssociateCommonFiletypes=No,OverwriteTargetDirectory=Yes
{code}

It would be great if the questions one needs to answer are either documented, or can be dumped by the installer. $acceptance criteria:$",,Volker Hilsheimer,Volker Hilsheimer,Not Evaluated,18,,0,2,0,1,0.0,0,0,,0.0,1151,1.0,0,0.0,2020-09-21 10:28:01,Provide a list of message IDs that one can provide auto-answers for,"For the Qt installer, I can only find out by trying which questions the installer will ask during CLI installation. So far I have run into:

{code}
--auto-answer telemetry-question=No,AssociateCommonFiletypes=No,OverwriteTargetDirectory=Yes
{code}

It would be great if the questions one needs to answer are either documented, or can be dumped by the installer.",,0.0,0.0,0.0,0.0,0.0,"Provide a list of message IDs that one can provide auto-answers for $end$ For the Qt installer, I can only find out by trying which questions the installer will ask during CLI installation. So far I have run into:

{code}
--auto-answer telemetry-question=No,AssociateCommonFiletypes=No,OverwriteTargetDirectory=Yes
{code}

It would be great if the questions one needs to answer are either documented, or can be dumped by the installer. $acceptance criteria:$",0,0,0,0,0,0,0,338.367,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
